,Company Name,Detail,Status Rocket, Rocket,Status Mission,Year,Month,Day of Week,Date,Time in Min,Country
219,Exos,SARGE | Launch 1,StatusActive,,Partial Failure,2018,Aug,Sat,25,1095.0,New Mexico
220,CASC,Long March 3B/YZ-1 | BeiDou-3 M11 & M12,StatusActive,,Success,2018,Aug,Fri,24,1432.0,China
221,Arianespace,Vega | ADM-Aeolus,StatusActive,37.0 ,Success,2018,Aug,Wed,22,1280.0,France
222,ULA,Delta IV Heavy | Parker Solar Probe,StatusActive,350.0 ,Success,2018,Aug,Sun,12,451.0,USA
223,SpaceX,Falcon 9 Block 5 | Merah Putih (Telkom-4),StatusActive,50.0 ,Success,2018,Aug,Tue,7,318.0,USA
224,CASC,Long March 4B | Gaofen 11,StatusActive,64.68 ,Success,2018,Jul,Tue,31,180.0,China
225,CASC,Long March 3B/YZ-1 | BeiDou-3 M5 & M6,StatusActive,,Success,2018,Jul,Sun,29,108.0,China
226,SpaceX,Falcon 9 Block 5 | Iridium-7,StatusActive,50.0 ,Success,2018,Jul,Wed,25,699.0,USA
227,Arianespace,Ariane 5 ES | Galileo FOC FM19-FM22,StatusRetired,,Success,2018,Jul,Wed,25,685.0,France
228,SpaceX,Falcon 9 Block 5 | Telstar 19V,StatusActive,50.0 ,Success,2018,Jul,Sun,22,350.0,USA
229,Blue Origin,New Shepard | NS-9 (Inflight Escape Test),StatusActive,,Success,2018,Jul,Wed,18,911.0,USA
230,Roscosmos,Soyuz 2.1a | Progress MS-09 (70P),StatusActive,48.5 ,Success,2018,Jul,Mon,9,1311.0,Kazakhstan
231,CASC,Long March 3A | BeiDou-2 I7,StatusActive,69.7 ,Success,2018,Jul,Mon,9,1250.0,China
232,CASC,Long March 2C | PRSS-1 & PakTES-1A,StatusActive,30.8 ,Success,2018,Jul,Mon,9,236.0,China
233,SpaceX,Falcon 9 Block 4 | CRS-15,StatusRetired,62.0 ,Success,2018,Jun,Fri,29,582.0,USA
234,CASC,Long March 2C | XJSS A & B,StatusActive,30.8 ,Success,2018,Jun,Wed,27,210.0,China
235,VKS RF,Soyuz 2.1b/Fregat-M | GLONASS-M No.53S,StatusActive,,Success,2018,Jun,Sat,16,1290.0,Russia
236,MHI,H-IIA 202 | IGS Radar-6,StatusActive,90.0 ,Success,2018,Jun,Tue,12,260.0,Japan
237,Roscosmos,Soyuz FG | Soyuz MS-09 (55S),StatusRetired,,Success,2018,Jun,Wed,6,672.0,Kazakhstan
238,CASC,Long March 3A | Fengyun 2H,StatusActive,69.7 ,Success,2018,Jun,Tue,5,787.0,China
239,SpaceX,Falcon 9 Block 4 | SES-12,StatusRetired,62.0 ,Success,2018,Jun,Mon,4,269.0,USA
240,CASC,Long March 2D | Gaofen 6 & Luojia 1,StatusActive,29.75 ,Success,2018,Jun,Sat,2,253.0,China
241,SpaceX,Falcon 9 Block 4 | Iridium-6 & GRACE-FO,StatusRetired,62.0 ,Success,2018,May,Tue,22,1187.0,USA
242,Northrop,Antares 230 | CRS OA-9E,StatusRetired,85.0 ,Success,2018,May,Mon,21,284.0,USA
243,CASC,"Long March 4C | Queqiao, Longjiang 1 & 2",StatusActive,64.68 ,Success,2018,May,Sun,20,1288.0,China
244,SpaceX,Falcon 9 Block 5 | Bangabandhu-1,StatusActive,50.0 ,Success,2018,May,Fri,11,1214.0,USA
245,CASC,Long March 4C | Gaofen 5,StatusActive,64.68 ,Success,2018,May,Tue,8,1108.0,China
246,ULA,Atlas V 401 | InSight,StatusActive,109.0 ,Success,2018,May,Sat,5,665.0,USA
247,CASC,Long March 3B/E | Apstar 6C,StatusActive,29.15 ,Success,2018,May,Thu,3,965.0,China
248,Blue Origin,New Shepard | NS-8,StatusActive,,Success,2018,Apr,Sun,29,1026.0,USA
249,CASC,Long March 11 | Zhuhai-1 2A to 2D,StatusActive,5.3 ,Success,2018,Apr,Thu,26,282.0,China
250,Eurockot,Rokot/Briz KM | Sentinel-3B,StatusRetired,41.8 ,Success,2018,Apr,Wed,25,1077.0,Russia
251,SpaceX,Falcon 9 Block 4 | Transiting Exoplanet Survey Satellite (TESS),StatusRetired,62.0 ,Success,2018,Apr,Wed,18,1371.0,USA
252,VKS RF,Proton-M/Briz-M | Blagovest-12L,StatusActive,65.0 ,Success,2018,Apr,Wed,18,1332.0,Kazakhstan
253,ULA,Atlas V 551 | AFSPC-11,StatusActive,153.0 ,Success,2018,Apr,Sat,14,1393.0,USA
254,ISRO,PSLV-XL | IRNSS-1I,StatusActive,31.0 ,Success,2018,Apr,Wed,11,1354.0,India
255,CASC,"Long March 4C | Yaogan 31 A, B, & C",StatusActive,64.68 ,Success,2018,Apr,Tue,10,265.0,China
256,Arianespace,Ariane 5 ECA | Superbird-B3/DSN-1 & HYLAS-4,StatusActive,200.0 ,Success,2018,Apr,Thu,5,1294.0,France
257,SpaceX,Falcon 9 Block 4 | CRS-14,StatusRetired,62.0 ,Success,2018,Apr,Mon,2,1230.0,USA
258,CASC,Long March 4C | Gaofen-1 02-04,StatusActive,64.68 ,Success,2018,Mar,Sat,31,202.0,China
259,SpaceX,Falcon 9 Block 4 | Iridium-5,StatusRetired,62.0 ,Success,2018,Mar,Fri,30,854.0,USA
260,CASC,Long March 3B/YZ-1 | BeiDou-3 M9 & M10,StatusActive,,Success,2018,Mar,Thu,29,1070.0,China
261,Roscosmos,Soyuz 2.1v | Cosmos 2525,StatusActive,,Success,2018,Mar,Thu,29,1058.0,Russia
262,ISRO,GSLV Mk II | GSAT-6A,StatusActive,47.0 ,Success,2018,Mar,Thu,29,686.0,India
263,Roscosmos,Soyuz FG | Soyuz MS-08 (54S),StatusRetired,,Success,2018,Mar,Wed,21,1064.0,Kazakhstan
264,CASC,Long March 2D | LKW-4,StatusActive,29.75 ,Success,2018,Mar,Sat,17,430.0,China
265,Arianespace,Soyuz ST-B/Fregat-MT | O3b FM13-FM16,StatusActive,,Success,2018,Mar,Fri,9,1030.0,France
266,SpaceX,Falcon 9 Block 4 | Hispasat 30W-6,StatusRetired,62.0 ,Success,2018,Mar,Tue,6,333.0,USA
267,ULA,Atlas V 541 | GOES-S (GOES-17),StatusActive,145.0 ,Success,2018,Mar,Thu,1,1322.0,USA
268,MHI,H-IIA 202 | IGS-Optical 6,StatusActive,90.0 ,Success,2018,Feb,Tue,27,274.0,Japan
269,SpaceX,"Falcon 9 Block 3 | PAZ & Tintin A, Tintin B",StatusRetired,62.0 ,Success,2018,Feb,Thu,22,857.0,USA
270,Roscosmos,Soyuz 2.1a | Progress MS-08 (69P),StatusActive,48.5 ,Success,2018,Feb,Tue,13,493.0,Kazakhstan
271,CASC,Long March 3B/YZ-1 | BeiDou-3 M3 & M4,StatusActive,,Success,2018,Feb,Mon,12,310.0,China
272,SpaceX,Falcon Heavy | Test Flight,StatusActive,90.0 ,Success,2018,Feb,Tue,6,1245.0,USA
273,JAXA,SS-520 | Tricom-1R,StatusActive,,Success,2018,Feb,Sat,3,303.0,Japan
274,CASC,Long March 2D | CSES & Rideshares,StatusActive,29.75 ,Success,2018,Feb,Fri,2,470.0,China
275,Roscosmos,Soyuz 2.1a/Fregat-M | Kanopus-V No. 3-4 & Rideshares,StatusActive,48.5 ,Success,2018,Feb,Thu,1,127.0,Russia
276,SpaceX,Falcon 9 Block 3 | GovSat-1 / SES-16,StatusRetired,62.0 ,Success,2018,Jan,Wed,31,1285.0,USA
277,Arianespace,Ariane 5 ECA | SES-14/GOLD & Al Yah-3,StatusActive,200.0 ,Partial Failure,2018,Jan,Thu,25,1340.0,France
278,CASC,"Long March 2C | Yaogan 30 J, K & L",StatusActive,30.8 ,Success,2018,Jan,Thu,25,339.0,China
279,Rocket Lab,Electron/Curie | Still Testing,StatusActive,7.5 ,Success,2018,Jan,Sun,21,103.0,New Zealand
280,ULA,Atlas V 411 | SBIRS GEO-4,StatusActive,115.0 ,Success,2018,Jan,Sat,20,48.0,USA
281,CASC,"Long March 11 | Jilin-1 07, 08 & Others",StatusActive,5.3 ,Success,2018,Jan,Fri,19,252.0,China
282,JAXA,Epsilon PBS | ASNARO 2,StatusActive,39.0 ,Success,2018,Jan,Wed,17,1266.0,Japan
283,CASC,Long March 2D | LKW-3,StatusActive,29.75 ,Success,2018,Jan,Sat,13,440.0,China
284,ULA,"Delta IV Medium+ (5,2) | NROL-47",StatusRetired,,Success,2018,Jan,Fri,12,1331.0,USA
285,ISRO,PSLV-XL | Cartosat-2F & Rideshares,StatusActive,31.0 ,Success,2018,Jan,Fri,12,238.0,India
286,CASC,Long March 3B/YZ-1 | BeiDou-3 M7 & M8,StatusActive,,Success,2018,Jan,Thu,11,1398.0,China
287,CASC,Long March 2D | SuperView 03 & 04,StatusActive,29.75 ,Success,2018,Jan,Tue,9,204.0,China
288,SpaceX,Falcon 9 Block 4 | Zuma,StatusRetired,62.0 ,Success,2018,Jan,Mon,8,60.0,USA
289,Land Launch,Zenit-3 SLBF | AngoSat-1,StatusActive,,Success,2017,Dec,Tue,26,1140.0,Kazakhstan
290,CASC,"Long March 2C | Yaogan-30 G, H & I",StatusActive,30.8 ,Success,2017,Dec,Mon,25,1184.0,China
291,CASC,Long March 2D | LKW-2,StatusActive,29.75 ,Success,2017,Dec,Sat,23,254.0,China
292,SpaceX,Falcon 9 Block 3 | Iridium-4,StatusRetired,62.0 ,Success,2017,Dec,Sat,23,87.0,USA
293,MHI,H-IIA 202 | GCOM-C & SLATS,StatusActive,90.0 ,Success,2017,Dec,Sat,23,86.0,Japan
294,Roscosmos,Soyuz FG | Soyuz MS-07 (53S),StatusRetired,,Success,2017,Dec,Sun,17,441.0,Kazakhstan
295,Blue Origin,New Shepard | NS-7,StatusActive,,Success,2017,Dec,Sun,17,,USA
296,SpaceX,Falcon 9 Block 3 | CRS-13,StatusRetired,62.0 ,Success,2017,Dec,Fri,15,936.0,USA
297,Arianespace,Ariane 5 ES | Galileo FOC FM15-FM18,StatusRetired,,Success,2017,Dec,Tue,12,1116.0,France
298,CASC,Long March 3B/E | Alcomsat-1,StatusActive,29.15 ,Success,2017,Dec,Sun,10,1001.0,China
299,CASC,Long March 2D | LKW-1,StatusActive,29.75 ,Success,2017,Dec,Sun,3,251.0,China
300,VKS RF,Soyuz 2.1b | Cosmos 2524,StatusActive,35.0 ,Success,2017,Dec,Sat,2,643.0,Russia
301,Roscosmos,Soyuz 2.1b/Fregat-M | Meteor-M No.2-1 & Rideshares,StatusActive,,Failure,2017,Nov,Tue,28,341.0,Russia
302,CASC,"Long March 2C | Yaogan-30 D, E, & F",StatusActive,30.8 ,Success,2017,Nov,Fri,24,1090.0,China
303,CASC,"Long March 6 | Jilin-1 Video 04, 05 & 06",StatusActive,,Success,2017,Nov,Tue,21,290.0,China
304,ULA,Delta II 7920-10C | JPSS-1,StatusRetired,,Success,2017,Nov,Sat,18,587.0,USA
305,CASC,Long March 4C | Fengyun 3D,StatusActive,64.68 ,Success,2017,Nov,Tue,14,1115.0,China
306,Northrop,Antares 230 | CRS OA-8E,StatusRetired,85.0 ,Success,2017,Nov,Sun,12,739.0,USA
307,Arianespace,Vega | Mohammed VI-A,StatusActive,37.0 ,Success,2017,Nov,Wed,8,102.0,France
308,CASC,Long March 3B/YZ-1 | BeiDou-3 M1 & M2,StatusActive,,Success,2017,Nov,Sun,5,705.0,China
309,Northrop,Minotaur C (Taurus) | SkySat & Flock-3m,StatusActive,45.0 ,Success,2017,Oct,Tue,31,1297.0,USA
310,SpaceX,Falcon 9 Block 4 | Koreasat 5A,StatusRetired,62.0 ,Success,2017,Oct,Mon,30,1174.0,USA
311,ULA,Atlas V 421 | NROL-52,StatusActive,123.0 ,Success,2017,Oct,Sun,15,448.0,USA
312,Roscosmos,Soyuz 2.1a | Progress MS-07 (68P),StatusActive,48.5 ,Success,2017,Oct,Sat,14,526.0,Kazakhstan
313,Eurockot,Rokot/Briz KM | Sentinel-5P,StatusRetired,41.8 ,Success,2017,Oct,Fri,13,567.0,Russia
314,SpaceX,Falcon 9 Block 3 | SES-11 / EchoStar 105,StatusRetired,62.0 ,Success,2017,Oct,Wed,11,1373.0,USA
315,MHI,H-IIA 202 | QZS-4,StatusActive,90.0 ,Success,2017,Oct,Mon,9,1321.0,Japan
316,SpaceX,Falcon 9 Block 4 | Iridium-3,StatusRetired,62.0 ,Success,2017,Oct,Mon,9,757.0,USA
317,CASC,Long March 2D | VRSS-2,StatusActive,29.75 ,Success,2017,Oct,Mon,9,253.0,China
318,Arianespace,"Ariane 5 ECA | Intelsat 37e, BSAT-4a",StatusActive,200.0 ,Success,2017,Sep,Fri,29,1316.0,France
319,CASC,"Long March 2C | Yaogan-30 A, B & C",StatusActive,30.8 ,Success,2017,Sep,Fri,29,261.0,China
320,VKS RF,Proton-M/Briz-M | AsiaSat 9,StatusActive,65.0 ,Success,2017,Sep,Thu,28,1132.0,Kazakhstan
321,ULA,Atlas V 541 | NROL-42,StatusActive,145.0 ,Success,2017,Sep,Sun,24,349.0,USA
322,ILS,Proton-M/Briz-M | Amazonas 5,StatusActive,65.0 ,Success,2017,Sep,Mon,11,1163.0,Kazakhstan
323,SpaceX,Falcon 9 Block 4 | OTV-5,StatusRetired,62.0 ,Success,2017,Sep,Thu,7,840.0,USA
324,ISRO,PSLV-XL | IRNSS-1H,StatusActive,31.0 ,Failure,2017,Aug,Thu,31,810.0,India
325,Northrop,Minotaur IV | ORS-5,StatusActive,46.0 ,Success,2017,Aug,Fri,25,364.0,USA
326,SpaceX,Falcon 9 Block 3 | Formosat-5,StatusRetired,62.0 ,Success,2017,Aug,Thu,24,1131.0,USA
327,VKS RF,Soyuz 2.1b/Fregat-M | GLONASS-M No.52S,StatusActive,,Success,2017,Aug,Tue,22,2.0,Russia
328,MHI,H-IIA 204 | QZS-3,StatusActive,,Success,2017,Aug,Sat,19,329.0,Japan
329,ULA,Atlas V 401 | TDRS-M (TDRS-13),StatusActive,109.0 ,Success,2017,Aug,Fri,18,749.0,USA
330,VKS RF,Proton-M/Briz-M | Blagovest-11L,StatusActive,65.0 ,Success,2017,Aug,Wed,16,1327.0,Kazakhstan
331,SpaceX,Falcon 9 Block 4 | CRS-12,StatusRetired,62.0 ,Success,2017,Aug,Mon,14,991.0,USA
332,Roscosmos,Soyuz FG | Soyuz MS-06 (52S),StatusRetired,,Success,2017,Aug,Sat,12,1277.0,Kazakhstan
333,Arianespace,Vega | OPSAT 3000 & VEN†æS,StatusActive,37.0 ,Success,2017,Aug,Wed,2,118.0,France
334,Roscosmos,Soyuz FG | Soyuz MS-05 (51S),StatusRetired,,Success,2017,Jul,Fri,28,941.0,Kazakhstan
335,ISA,Simorgh | Test Flight,StatusActive,,Failure,2017,Jul,Thu,27,,Iran
336,Roscosmos,Soyuz 2.1a/Fregat | Kanopus-V IK & Rideshares,StatusActive,48.5 ,Partial Failure,2017,Jul,Fri,14,396.0,Kazakhstan
337,SpaceX,Falcon 9 Block 3 | Intelsat 35e,StatusRetired,62.0 ,Success,2017,Jul,Wed,5,1225.0,USA
338,CASC,Long March 5 | Shijian-18,StatusActive,,Failure,2017,Jul,Sun,2,683.0,China
339,Arianespace,"Ariane 5 ECA | Hellas Sat 3-Inmarsat S EAN, GSAT-17",StatusActive,200.0 ,Success,2017,Jun,Wed,28,1275.0,France
340,SpaceX,Falcon 9 Block 3 | Iridium-2,StatusRetired,62.0 ,Success,2017,Jun,Sun,25,1225.0,USA
341,SpaceX,Falcon 9 Block 3 | BulgariaSat-1,StatusRetired,62.0 ,Success,2017,Jun,Fri,23,1150.0,USA
342,VKS RF,"Soyuz 2.1v/Volga | Cosmos 2519, 2521 and 2523",StatusActive,,Success,2017,Jun,Fri,23,1084.0,Russia
343,ISRO,PSLV-XL | Cartosat-2E & Rideshares,StatusActive,31.0 ,Success,2017,Jun,Fri,23,239.0,India
344,CASC,Long March 3B/E | ChinaSat 9A,StatusActive,29.15 ,Partial Failure,2017,Jun,Sun,18,972.0,China
345,CASC,Long March 4B | HXMT & Others,StatusActive,64.68 ,Success,2017,Jun,Thu,15,195.0,China
346,Roscosmos,Soyuz 2.1a | Progress MS-06 (67P),StatusActive,48.5 ,Success,2017,Jun,Wed,14,560.0,Kazakhstan
347,ILS,Proton-M/Briz-M | Echostar 21,StatusActive,65.0 ,Success,2017,Jun,Thu,8,225.0,Kazakhstan
348,ISRO,GSLV Mk III | GSAT-19,StatusActive,62.0 ,Success,2017,Jun,Mon,5,718.0,India
349,SpaceX,Falcon 9 Block 3 | CRS-11,StatusRetired,62.0 ,Success,2017,Jun,Sat,3,1267.0,USA
350,Arianespace,"Ariane 5 ECA | ViaSat 2, Eutelsat 172B",StatusActive,200.0 ,Success,2017,Jun,Thu,1,1425.0,France
351,MHI,H-IIA 202 | QZS-2,StatusActive,90.0 ,Success,2017,Jun,Thu,1,17.0,Japan
352,VKS RF,Soyuz 2.1b/Fregat-M | EKS-2,StatusActive,,Success,2017,May,Thu,25,393.0,Russia
353,Rocket Lab,Electron | It's a Test,StatusActive,7.5 ,Failure,2017,May,Thu,25,260.0,New Zealand
354,Arianespace,Soyuz ST-A/Fregat-M | SES-15,StatusActive,,Success,2017,May,Thu,18,714.0,France
355,SpaceX,Falcon 9 Block 3 | Inmarsat-5 F4,StatusRetired,62.0 ,Success,2017,May,Mon,15,1401.0,USA
356,ISRO,GSLV Mk II | GSAT-9,StatusActive,47.0 ,Success,2017,May,Fri,5,687.0,India
357,Arianespace,"Ariane 5 ECA | Koreasat 7, SGDC-1",StatusActive,200.0 ,Success,2017,May,Thu,4,1310.0,France
358,SpaceX,Falcon 9 Block 3 | NROL-76,StatusRetired,62.0 ,Success,2017,May,Mon,1,675.0,USA
359,CASC,Long March 7/YZ-1A | Tianzhou 1,StatusActive,,Success,2017,Apr,Thu,20,701.0,China
360,Roscosmos,Soyuz FG | Soyuz MS-04 (50S),StatusRetired,,Success,2017,Apr,Thu,20,433.0,Kazakhstan
361,ULA,Atlas V 401 | CRS OA-7,StatusActive,109.0 ,Success,2017,Apr,Tue,18,911.0,USA
362,CASC,Long March 3B/E | Shijian 13,StatusActive,29.15 ,Success,2017,Apr,Wed,12,664.0,China
363,SpaceX,Falcon 9 Block 3 | SES-10,StatusRetired,62.0 ,Success,2017,Mar,Thu,30,1347.0,USA
364,ULA,"Delta IV Medium+ (5,4) | WGS-9",StatusRetired,,Success,2017,Mar,Sun,19,18.0,USA
365,MHI,H-IIA 202 | IGS-Radar 5,StatusActive,90.0 ,Success,2017,Mar,Fri,17,80.0,Japan
366,SpaceX,Falcon 9 Block 3 | Echostar 23,StatusRetired,62.0 ,Success,2017,Mar,Thu,16,360.0,USA
367,Arianespace,Vega | Sentinel 2B,StatusActive,37.0 ,Success,2017,Mar,Tue,7,109.0,France
368,CASIC,Kaituozhe 2 | Tiankun-1,StatusActive,,Success,2017,Mar,Thu,2,1433.0,China
369,ULA,Atlas V 401 | NROL-79,StatusActive,109.0 ,Success,2017,Mar,Wed,1,1069.0,USA
370,Roscosmos,Soyuz U | Progress MS-05 (66P),StatusRetired,,Success,2017,Feb,Wed,22,358.0,Kazakhstan
371,SpaceX,Falcon 9 Block 3 | CRS-10,StatusRetired,62.0 ,Success,2017,Feb,Sun,19,879.0,USA
372,ISRO,PSLV-XL | Cartosat-2D & Rideshares,StatusActive,31.0 ,Success,2017,Feb,Wed,15,238.0,India
373,Arianespace,Ariane 5 ECA | Intelsat 32e/SkyBrasil-1 & Telkom-3S,StatusActive,200.0 ,Success,2017,Feb,Tue,14,1299.0,France
374,Arianespace,Soyuz ST-B/Fregat-MT | Hispasat AG1,StatusActive,,Success,2017,Jan,Sat,28,63.0,France
375,MHI,H-IIA 204 | DSN-2,StatusActive,,Success,2017,Jan,Tue,24,464.0,Japan
376,ULA,Atlas V 401 | SBIRS GEO-3,StatusActive,109.0 ,Success,2017,Jan,Sat,21,42.0,USA
377,JAXA,SS-520 | TRICOM-1,StatusActive,,Failure,2017,Jan,Sat,14,1413.0,Japan
378,SpaceX,Falcon 9 Block 3 | Iridium-1,StatusRetired,62.0 ,Success,2017,Jan,Sat,14,1074.0,USA
379,ExPace,"Kuaizhou 1A | Jilin-1 03, Caton-1 & Xingyun Shiyan 1",StatusActive,,Success,2017,Jan,Mon,9,251.0,China
380,CASC,Long March 3B/E | TJS 2,StatusActive,29.15 ,Success,2017,Jan,Thu,5,918.0,China
381,CASC,"Long March 2D | SuperView-1 1, 2 & Bayi Kepu 1",StatusActive,29.75 ,Partial Failure,2016,Dec,Wed,28,203.0,China
382,Arianespace,"Ariane 5 ECA | Star One D1, JCSAT-15",StatusActive,200.0 ,Success,2016,Dec,Wed,21,1230.0,France
383,CASC,"Long March 2D | TanSat & Spark 1, 2",StatusActive,29.75 ,Success,2016,Dec,Wed,21,1162.0,China
384,JAXA,Epsilon | ERG,StatusActive,,Success,2016,Dec,Tue,20,660.0,Japan
385,ULA,Atlas V 431 | EchoStar 19,StatusActive,130.0 ,Success,2016,Dec,Sun,18,1153.0,USA
386,Northrop,Pegasus XL | CYGNSS,StatusActive,40.0 ,Success,2016,Dec,Thu,15,817.0,USA
387,CASC,Long March 3B/E | Fengyun 4A,StatusActive,29.15 ,Success,2016,Dec,Sat,10,971.0,China
388,MHI,H-IIB | HTV-6,StatusRetired,112.5 ,Success,2016,Dec,Fri,9,806.0,Japan
389,ULA,"Delta IV Medium+ (5,4) | WGS-8",StatusRetired,,Success,2016,Dec,Wed,7,1433.0,USA
390,ISRO,PSLV-XL | Resourcesat-2A,StatusActive,31.0 ,Success,2016,Dec,Wed,7,294.0,India
391,Arianespace,Vega | G??kt??rk-1A,StatusActive,37.0 ,Success,2016,Dec,Mon,5,831.0,France
392,Roscosmos,Soyuz U | Progress MS-04,StatusRetired,,Failure,2016,Dec,Thu,1,892.0,Kazakhstan
393,CASC,Long March 3C/E | Tianlian I-04,StatusActive,,Success,2016,Nov,Tue,22,924.0,China
394,ULA,Atlas V 541 | GOES-R (GOES-16),StatusActive,145.0 ,Success,2016,Nov,Sat,19,1422.0,USA
395,Roscosmos,Soyuz FG | Soyuz MS-03,StatusRetired,,Success,2016,Nov,Thu,17,1220.0,Kazakhstan
396,Arianespace,Ariane 5 ES | Galileo FOC FM7/FM12-FM14,StatusRetired,,Success,2016,Nov,Thu,17,786.0,France
397,CASC,Long March 2D | Yunhai-1,StatusActive,29.75 ,Success,2016,Nov,Fri,11,1394.0,China
398,ULA,Atlas V 401 | WorldView-4,StatusActive,109.0 ,Success,2016,Nov,Fri,11,1110.0,USA
399,CASC,"Long March 11 | XPNAV 1, Xiaoxiang 1 & Others",StatusActive,5.3 ,Success,2016,Nov,Wed,9,1422.0,China
400,CASC,Long March 5/YZ-2 | Shijian-17,StatusActive,,Success,2016,Nov,Thu,3,762.0,China
401,MHI,H-IIA 202 | Himawari 9,StatusActive,90.0 ,Success,2016,Nov,Wed,2,380.0,Japan
402,Roscosmos,Soyuz FG | Soyuz MS-02,StatusRetired,,Success,2016,Oct,Wed,19,485.0,Kazakhstan
403,Northrop,Antares 230 | CRS OA-5,StatusRetired,85.0 ,Success,2016,Oct,Mon,17,1425.0,USA
404,CASC,Long March 2F/G | Shenzhou 11,StatusActive,,Success,2016,Oct,Sun,16,1410.0,China
405,Blue Origin,New Shepard | NS-6 (Inflight Escape Test),StatusActive,,Success,2016,Oct,Thu,6,936.0,USA
406,Arianespace,"Ariane 5 ECA | Sky Muster II, GSAT-18",StatusActive,200.0 ,Success,2016,Oct,Wed,5,1230.0,France
407,ISRO,PSLV-G | ScatSat-1 & Rideshares,StatusRetired,25.0 ,Success,2016,Sep,Mon,26,222.0,India
408,Arianespace,Vega | PeruSat-1 and SkySats 4-7,StatusActive,37.0 ,Success,2016,Sep,Fri,16,103.0,France
409,CASC,Long March 2F/T | Tiangong-2,StatusActive,,Success,2016,Sep,Thu,15,844.0,China
410,IAI,Shavit-2 | Ofek-11,StatusActive,,Success,2016,Sep,Tue,13,870.0,Israel
411,ULA,Atlas V 411 | OSIRIS-REx,StatusActive,115.0 ,Success,2016,Sep,Thu,8,1385.0,USA
412,ISRO,GSLV Mk II | INSAT-3DR,StatusActive,47.0 ,Success,2016,Sep,Thu,8,680.0,India
413,SpaceX,Falcon 9 Block 3 | AMOS-6,StatusRetired,62.0 ,Prelaunch Failure,2016,Sep,Thu,1,787.0,USA
414,CASC,Long March 4C | Gaofen-10,StatusActive,64.68 ,Failure,2016,Aug,Wed,31,1130.0,China
415,Arianespace,"Ariane 5 ECA | Intelsat 33e, Intelsat 36",StatusActive,200.0 ,Success,2016,Aug,Wed,24,1336.0,France
416,ULA,"Delta IV Medium+ (4,2) | AFSPC-6",StatusRetired,164.0 ,Success,2016,Aug,Fri,19,292.0,USA
417,CASC,"Long March 2D | QUESS, Lixing-1, & 3CAT 2",StatusActive,29.75 ,Success,2016,Aug,Mon,15,1060.0,China
418,SpaceX,Falcon 9 Block 3 | JCSAT-16,StatusRetired,62.0 ,Success,2016,Aug,Sun,14,326.0,USA
419,CASC,Long March 4C | Gaofen-3,StatusActive,64.68 ,Success,2016,Aug,Tue,9,1375.0,China
420,CASC,Long March 3B/E | Tiantong-1 01,StatusActive,29.15 ,Success,2016,Aug,Fri,5,982.0,China
421,ULA,Atlas V 421 | NROL-61,StatusActive,123.0 ,Success,2016,Jul,Thu,28,757.0,USA
422,SpaceX,Falcon 9 Block 3 | CRS-9,StatusRetired,62.0 ,Success,2016,Jul,Mon,18,285.0,USA
423,Roscosmos,Soyuz U | Progress MS-03,StatusRetired,,Success,2016,Jul,Sat,16,1301.0,Kazakhstan
424,Roscosmos,Soyuz FG | Soyuz MS-01,StatusRetired,,Success,2016,Jul,Thu,7,96.0,Kazakhstan
425,CASC,Long March 4B | Shijian 16-02,StatusActive,64.68 ,Success,2016,Jun,Wed,29,201.0,China
426,CASC,Long March 7/YZ-1A | Demo Flight,StatusActive,,Success,2016,Jun,Sat,25,720.0,China
427,ULA,Atlas V 551 | MUOS-5,StatusActive,153.0 ,Success,2016,Jun,Fri,24,870.0,USA
428,ISRO,PSLV-XL | Cartosat-2C & Rideshares,StatusActive,31.0 ,Success,2016,Jun,Wed,22,236.0,India
429,Blue Origin,New Shepard | NS-5,StatusActive,,Success,2016,Jun,Sun,19,876.0,USA
430,Arianespace,"Ariane 5 ECA | EchoStar 18, BRISat",StatusActive,200.0 ,Success,2016,Jun,Sat,18,320.0,France
431,SpaceX,Falcon 9 Block 3 | ABS-2A & Eutelsat 117 West B,StatusRetired,62.0 ,Success,2016,Jun,Wed,15,869.0,USA
432,CASC,Long March 3C/E | BeiDou-2 G7,StatusActive,,Success,2016,Jun,Sun,12,930.0,China
433,ULA,Delta IV Heavy | NROL-37,StatusActive,350.0 ,Success,2016,Jun,Sat,11,1071.0,USA
434,ILS,Proton-M/Briz-M | Intelsat 31 / DLA-2,StatusActive,65.0 ,Success,2016,Jun,Thu,9,430.0,Kazakhstan
435,VKS RF,Rokot/Briz KM | Cosmos 2517,StatusRetired,41.8 ,Success,2016,Jun,Sat,4,840.0,Russia
436,CASC,"Long March 4B | Ziyuan III-02 & ??uSat-1, 2",StatusActive,64.68 ,Success,2016,May,Mon,30,197.0,China
437,VKS RF,Soyuz 2.1b/Fregat | GLONASS-M No.51S,StatusActive,48.5 ,Success,2016,May,Sun,29,524.0,Russia
438,SpaceX,Falcon 9 Block 3 | Thaicom 8,StatusRetired,62.0 ,Success,2016,May,Fri,27,1299.0,USA
439,Arianespace,Soyuz ST-B/Fregat-MT | Galileo FOC FM10/FM11,StatusActive,,Success,2016,May,Tue,24,528.0,France
440,CASC,Long March 2D | Yaogan 30,StatusActive,29.75 ,Success,2016,May,Sun,15,163.0,China
441,SpaceX,Falcon 9 Block 3 | JCSAT-14,StatusRetired,62.0 ,Success,2016,May,Fri,6,321.0,USA
